ds,Population
2057-02-01,9321888455.640745
2057-03-01,9323541391.01862
2057-04-01,9325371426.615553
2057-05-01,9327142428.806133
2057-06-01,9328972464.403067
2057-07-01,9330743466.593647
2057-08-01,9332573502.19058
2057-09-01,9334403537.787514
2057-10-01,9336174539.978094
2057-11-01,9338004575.575027
2057-12-01,9339775577.765608
2058-01-01,9341605613.362541
2058-02-01,9343435648.959475
2058-03-01,9345088584.337349
2058-04-01,9346918619.934282
2058-05-01,9348689622.124863
2058-06-01,9350519657.721796
2058-07-01,9352290659.912376
2058-08-01,9354120695.50931
2058-09-01,9355950731.106243
2058-10-01,9357721733.296824
2058-11-01,9359551768.893757
2058-12-01,9361322771.084337
2059-01-01,9363152806.68127
2059-02-01,9364982842.278204
2059-03-01,9366635777.656078
2059-04-01,9368465813.253012
2059-05-01,9370236815.443592
2059-06-01,9372066851.040525
2059-07-01,9373837853.231106
2059-08-01,9375667888.82804
2059-09-01,9377497924.424973
2059-10-01,9379268926.615553
2059-11-01,9381098962.212486
2059-12-01,9382869964.403067
2060-01-01,9384700000.0
2060-02-01,9385312532.165344
2060-03-01,9385885546.12647
2060-04-01,9386498078.291815
2060-05-01,9387090851.355051
2060-06-01,9387703383.520393
2060-07-01,9388296156.58363
2060-08-01,9388908688.748974
2060-09-01,9389521220.914316
2060-10-01,9390113993.977552
2060-11-01,9390726526.142897
2060-12-01,9391319299.206133
2061-01-01,9391931831.371475
2061-02-01,9392544363.53682
2061-03-01,9393097618.39584
2061-04-01,9393710150.561182
2061-05-01,9394302923.624418
2061-06-01,9394915455.789762
2061-07-01,9395508228.852997
2061-08-01,9396120761.018341
2061-09-01,9396733293.183685
2061-10-01,9397326066.24692
2061-11-01,9397938598.412264
2061-12-01,9398531371.4755
2062-01-01,9399143903.640842
2062-02-01,9399756435.806187
2062-03-01,9400309690.665207
2062-04-01,9400922222.830551
2062-05-01,9401514995.893785
2062-06-01,9402127528.05913
2062-07-01,9402720301.122366
2062-08-01,9403332833.287708
2062-09-01,9403945365.453053
2062-10-01,9404538138.516289
2062-11-01,9405150670.681631
2062-12-01,9405743443.744867
2063-01-01,9406355975.910212
2063-02-01,9406968508.075554
2063-03-01,9407521762.934574
2063-04-01,9408134295.099918
2063-05-01,9408727068.163153
2063-06-01,9409339600.328497
2063-07-01,9409932373.391733
2063-08-01,9410544905.557076
2063-09-01,9411157437.72242
2063-10-01,9411750210.785656
2063-11-01,9412362742.950998
2063-12-01,9412955516.014235
2064-01-01,9413568048.179579
2064-02-01,9414180580.344921
2064-03-01,9414753594.30605
2064-04-01,9415366126.471394
2064-05-01,9415958899.53463
2064-06-01,9416571431.699972
2064-07-01,9417164204.763208
2064-08-01,9417776736.928553
2064-09-01,9418389269.093895
2064-10-01,9418982042.157131
2064-11-01,9419594574.322475
2064-12-01,9420187347.38571
2065-01-01,9420799879.551054
2065-02-01,9421412411.716398
2065-03-01,9421965666.575417
2065-04-01,9422578198.74076
2065-05-01,9423170971.803997
2065-06-01,9423783503.96934
2065-07-01,9424376277.032576
2065-08-01,9424988809.19792
2065-09-01,9425601341.363262
2065-10-01,9426194114.426498
2065-11-01,9426806646.591843
2065-12-01,9427399419.655079
2066-01-01,9428011951.820421
2066-02-01,9428624483.985765
2066-03-01,9429177738.844786
2066-04-01,9429790271.010128
2066-05-01,9430383044.073364
2066-06-01,9430995576.238708
2066-07-01,9431588349.301943
2066-08-01,9432200881.467287
2066-09-01,9432813413.632631
2066-10-01,9433406186.695866
2066-11-01,9434018718.86121
2066-12-01,9434611491.924446
2067-01-01,9435224024.089788
2067-02-01,9435836556.255133
2067-03-01,9436389811.114153
2067-04-01,9437002343.279497
2067-05-01,9437595116.342731
2067-06-01,9438207648.508076
2067-07-01,9438800421.571312
2067-08-01,9439412953.736654
2067-09-01,9440025485.901999
2067-10-01,9440618258.965235
2067-11-01,9441230791.130577
2067-12-01,9441823564.193813
2068-01-01,9442436096.359158
2068-02-01,9443048628.5245
2068-03-01,9443621642.485628
2068-04-01,9444234174.650972
2068-05-01,9444826947.714207
2068-06-01,9445439479.87955
2068-07-01,9446032252.942787
2068-08-01,9446644785.10813
2068-09-01,9447257317.273474
2068-10-01,9447850090.33671
2068-11-01,9448462622.502052
2068-12-01,9449055395.565289
2069-01-01,9449667927.730633
2069-02-01,9450280459.895975
2069-03-01,9450833714.754995
2069-04-01,9451446246.92034
2069-05-01,9452039019.983576
2069-06-01,9452651552.148918
2069-07-01,9453244325.212154
2069-08-01,9453856857.377499
2069-09-01,9454469389.542841
2069-10-01,9455062162.606077
2069-11-01,9455674694.771421
2069-12-01,9456267467.834656
2070-01-01,9456880000.0
2070-02-01,9456458800.657175
2070-03-01,9456078362.541073
2070-04-01,9455657163.198248
2070-05-01,9455249550.930996
2070-06-01,9454828351.588171
2070-07-01,9454420739.32092
2070-08-01,9453999539.978094
2070-09-01,9453578340.63527
2070-10-01,9453170728.368017
2070-11-01,9452749529.025192
2070-12-01,9452341916.75794
2071-01-01,9451920717.415115
2071-02-01,9451499518.072289
2071-03-01,9451119079.956188
2071-04-01,9450697880.613363
2071-05-01,9450290268.346111
2071-06-01,9449869069.003286
2071-07-01,9449461456.736034
2071-08-01,9449040257.39321
2071-09-01,9448619058.050383
2071-10-01,9448211445.783133
2071-11-01,9447790246.440308
2071-12-01,9447382634.173056
2072-01-01,9446961434.83023
2072-02-01,9446540235.487404
2072-03-01,9446146210.295729
2072-04-01,9445725010.952902
2072-05-01,9445317398.685652
2072-06-01,9444896199.342825
2072-07-01,9444488587.075575
2072-08-01,9444067387.73275
2072-09-01,9443646188.389923
2072-10-01,9443238576.122673
2072-11-01,9442817376.779846
2072-12-01,9442409764.512596
2073-01-01,9441988565.16977
2073-02-01,9441567365.826944
2073-03-01,9441186927.710844
2073-04-01,9440765728.368017
2073-05-01,9440358116.100767
2073-06-01,9439936916.75794
2073-07-01,9439529304.49069
2073-08-01,9439108105.147863
2073-09-01,9438686905.805038
2073-10-01,9438279293.537788
2073-11-01,9437858094.194962
2073-12-01,9437450481.927711
2074-01-01,9437029282.584885
2074-02-01,9436608083.24206
2074-03-01,9436227645.125957
2074-04-01,9435806445.783133
2074-05-01,9435398833.515882
2074-06-01,9434977634.173056
2074-07-01,9434570021.905806
2074-08-01,9434148822.562979
2074-09-01,9433727623.220154
2074-10-01,9433320010.952902
2074-11-01,9432898811.610077
2074-12-01,9432491199.342825
2075-01-01,9432070000.0
2075-02-01,9431648800.657175
2075-03-01,9431268362.541073
2075-04-01,9430847163.198248
2075-05-01,9430439550.930996
2075-06-01,9430018351.588171
2075-07-01,9429610739.32092
2075-08-01,9429189539.978094
2075-09-01,9428768340.63527
2075-10-01,9428360728.368017
2075-11-01,9427939529.025192
2075-12-01,9427531916.75794
2076-01-01,9427110717.415115
2076-02-01,9426689518.072289
2076-03-01,9426295492.880613
2076-04-01,9425874293.537788
2076-05-01,9425466681.270536
2076-06-01,9425045481.927711
2076-07-01,9424637869.66046
2076-08-01,9424216670.317635
2076-09-01,9423795470.974808
2076-10-01,9423387858.707558
2076-11-01,9422966659.36473
2076-12-01,9422559047.09748
2077-01-01,9422137847.754656
2077-02-01,9421716648.411829
2077-03-01,9421336210.295729
2077-04-01,9420915010.952902
2077-05-01,9420507398.685652
2077-06-01,9420086199.342825
2077-07-01,9419678587.075575
2077-08-01,9419257387.73275
2077-09-01,9418836188.389923
2077-10-01,9418428576.122673
2077-11-01,9418007376.779846
2077-12-01,9417599764.512596
2078-01-01,9417178565.16977
2078-02-01,9416757365.826944
2078-03-01,9416376927.710844
2078-04-01,9415955728.368017
2078-05-01,9415548116.100767
2078-06-01,9415126916.75794
2078-07-01,9414719304.49069
2078-08-01,9414298105.147863
2078-09-01,9413876905.805038
2078-10-01,9413469293.537788
2078-11-01,9413048094.194962
2078-12-01,9412640481.927711
2079-01-01,9412219282.584885
2079-02-01,9411798083.24206
2079-03-01,9411417645.125957
2079-04-01,9410996445.783133
2079-05-01,9410588833.515882
2079-06-01,9410167634.173056
2079-07-01,9409760021.905806
2079-08-01,9409338822.562979
2079-09-01,9408917623.220154
2079-10-01,9408510010.952902
2079-11-01,9408088811.610077
2079-12-01,9407681199.342825
2080-01-01,9407260000.0
2080-02-01,9405958984.396387
2080-03-01,9404741905.283329
2080-04-01,9403440889.679716
2080-05-01,9402181842.32138
2080-06-01,9400880826.717766
2080-07-01,9399621779.35943
2080-08-01,9398320763.755817
2080-09-01,9397019748.152205
2080-10-01,9395760700.793867
2080-11-01,9394459685.190254
2080-12-01,9393200637.831919
2081-01-01,9391899622.228306
2081-02-01,9390598606.624693
2081-03-01,9389423495.756912
2081-04-01,9388122480.1533
2081-05-01,9386863432.794964
2081-06-01,9385562417.191349
2081-07-01,9384303369.833014
2081-08-01,9383002354.2294
2081-09-01,9381701338.625788
2081-10-01,9380442291.267452
2081-11-01,9379141275.663837
2081-12-01,9377882228.305502
2082-01-01,9376581212.701889
2082-02-01,9375280197.098276
2082-03-01,9374105086.230495
2082-04-01,9372804070.626883
2082-05-01,9371545023.268547
2082-06-01,9370244007.664932
2082-07-01,9368984960.306597
2082-08-01,9367683944.702984
2082-09-01,9366382929.099371
2082-10-01,9365123881.741035
2082-11-01,9363822866.13742
2082-12-01,9362563818.779085
2083-01-01,9361262803.175472
2083-02-01,9359961787.57186
2083-03-01,9358786676.704079
2083-04-01,9357485661.100466
2083-05-01,9356226613.74213
2083-06-01,9354925598.138515
2083-07-01,9353666550.78018
2083-08-01,9352365535.176567
2083-09-01,9351064519.572954
2083-10-01,9349805472.214619
2083-11-01,9348504456.611004
2083-12-01,9347245409.252668
2084-01-01,9345944393.649055
2084-02-01,9344643378.045443
2084-03-01,9343426298.932384
2084-04-01,9342125283.328772
2084-05-01,9340866235.970436
2084-06-01,9339565220.366821
2084-07-01,9338306173.008486
2084-08-01,9337005157.404873
2084-09-01,9335704141.80126
2084-10-01,9334445094.442924
2084-11-01,9333144078.83931
2084-12-01,9331885031.480974
2085-01-01,9330584015.877361
2085-02-01,9329283000.273748
2085-03-01,9328107889.405968
2085-04-01,9326806873.802355
2085-05-01,9325547826.44402
2085-06-01,9324246810.840405
2085-07-01,9322987763.482069
2085-08-01,9321686747.878456
2085-09-01,9320385732.274843
2085-10-01,9319126684.916508
2085-11-01,9317825669.312893
2085-12-01,9316566621.954557
2086-01-01,9315265606.350945
2086-02-01,9313964590.747332
2086-03-01,9312789479.87955
2086-04-01,9311488464.275938
2086-05-01,9310229416.917603
2086-06-01,9308928401.313988
2086-07-01,9307669353.955652
2086-08-01,9306368338.35204
2086-09-01,9305067322.748426
2086-10-01,9303808275.39009
2086-11-01,9302507259.786476
2086-12-01,9301248212.42814
2087-01-01,9299947196.824528
2087-02-01,9298646181.220915
2087-03-01,9297471070.353134
2087-04-01,9296170054.749521
2087-05-01,9294911007.391186
2087-06-01,9293609991.78757
2087-07-01,9292350944.429235
2087-08-01,9291049928.825623
2087-09-01,9289748913.22201
2087-10-01,9288489865.863674
2087-11-01,9287188850.26006
2087-12-01,9285929802.901724
2088-01-01,9284628787.298111
2088-02-01,9283327771.694498
2088-03-01,9282110692.58144
2088-04-01,9280809676.977827
2088-05-01,9279550629.619492
2088-06-01,9278249614.015877
2088-07-01,9276990566.657541
2088-08-01,9275689551.053928
2088-09-01,9274388535.450315
2088-10-01,9273129488.09198
2088-11-01,9271828472.488365
2088-12-01,9270569425.13003
2089-01-01,9269268409.526417
2089-02-01,9267967393.922804
2089-03-01,9266792283.055023
2089-04-01,9265491267.45141
2089-05-01,9264232220.093075
2089-06-01,9262931204.48946
2089-07-01,9261672157.131124
2089-08-01,9260371141.527512
2089-09-01,9259070125.923899
2089-10-01,9257811078.565563
2089-11-01,9256510062.961948
2089-12-01,9255251015.603613
2090-01-01,9253950000.0
2090-02-01,9252069542.71632
2090-03-01,9250371065.16977
2090-04-01,9248490607.88609
2090-05-01,9246670810.514786
2090-06-01,9244790353.231106
2090-07-01,9242970555.859802
2090-08-01,9241090098.576122
2090-09-01,9239209641.292442
2090-10-01,9237389843.921139
2090-11-01,9235509386.637459
2090-12-01,9233689589.266155
2091-01-01,9231809131.982475
2091-02-01,9229928674.698795
2091-03-01,9228230197.152245
2091-04-01,9226349739.868565
2091-05-01,9224529942.497261
2091-06-01,9222649485.213581
2091-07-01,9220829687.842278
2091-08-01,9218949230.558598
2091-09-01,9217068773.274918
2091-10-01,9215248975.903614
2091-11-01,9213368518.619934
2091-12-01,9211548721.24863
2092-01-01,9209668263.96495
2092-02-01,9207787806.68127
2092-03-01,9206028669.222343
2092-04-01,9204148211.938663
2092-05-01,9202328414.56736
2092-06-01,9200447957.28368
2092-07-01,9198628159.912376
2092-08-01,9196747702.628696
2092-09-01,9194867245.345016
2092-10-01,9193047447.973713
2092-11-01,9191166990.690033
2092-12-01,9189347193.31873
2093-01-01,9187466736.03505
2093-02-01,9185586278.75137
2093-03-01,9183887801.204819
2093-04-01,9182007343.921139
2093-05-01,9180187546.549835
2093-06-01,9178307089.266155
2093-07-01,9176487291.894852
2093-08-01,9174606834.611172
2093-09-01,9172726377.327492
2093-10-01,9170906579.956188
2093-11-01,9169026122.672508
2093-12-01,9167206325.301205
2094-01-01,9165325868.017525
2094-02-01,9163445410.733845
2094-03-01,9161746933.187294
2094-04-01,9159866475.903614
2094-05-01,9158046678.53231
2094-06-01,9156166221.24863
2094-07-01,9154346423.877327
2094-08-01,9152465966.593647
2094-09-01,9150585509.309967
2094-10-01,9148765711.938663
2094-11-01,9146885254.654984
2094-12-01,9145065457.28368
2095-01-01,9143185000.0
2095-02-01,9141304542.71632
2095-03-01,9139606065.16977
2095-04-01,9137725607.88609
2095-05-01,9135905810.514786
2095-06-01,9134025353.231106
2095-07-01,9132205555.859802
2095-08-01,9130325098.576122
2095-09-01,9128444641.292442
2095-10-01,9126624843.921139
2095-11-01,9124744386.637459
2095-12-01,9122924589.266155
2096-01-01,9121044131.982475
2096-02-01,9119163674.698795
2096-03-01,9117404537.239868
2096-04-01,9115524079.956188
2096-05-01,9113704282.584885
2096-06-01,9111823825.301205
2096-07-01,9110004027.929901
2096-08-01,9108123570.646221
2096-09-01,9106243113.362541
2096-10-01,9104423315.991238
2096-11-01,9102542858.707558
2096-12-01,9100723061.336254
2097-01-01,9098842604.052574
2097-02-01,9096962146.768894
2097-03-01,9095263669.222343
2097-04-01,9093383211.938663
2097-05-01,9091563414.56736
2097-06-01,9089682957.28368
2097-07-01,9087863159.912376
2097-08-01,9085982702.628696
2097-09-01,9084102245.345016
2097-10-01,9082282447.973713
2097-11-01,9080401990.690033
2097-12-01,9078582193.31873
2098-01-01,9076701736.03505
2098-02-01,9074821278.75137
2098-03-01,9073122801.204819
2098-04-01,9071242343.921139
2098-05-01,9069422546.549835
2098-06-01,9067542089.266155
2098-07-01,9065722291.894852
2098-08-01,9063841834.611172
2098-09-01,9061961377.327492
2098-10-01,9060141579.956188
2098-11-01,9058261122.672508
2098-12-01,9056441325.301205
2099-01-01,9054560868.017525
2099-02-01,9052680410.733845
2099-03-01,9050981933.187294
2099-04-01,9049101475.903614
2099-05-01,9047281678.53231
2099-06-01,9045401221.24863
2099-07-01,9043581423.877327
2099-08-01,9041700966.593647
2099-09-01,9039820509.309967
2099-10-01,9038000711.938663
2099-11-01,9036120254.654984
2099-12-01,9034300457.28368
2100-01-01,9032420000.0
