ds,Consumption
2057-02-01,215779.44012904257
2057-03-01,215865.28047168948
2057-04-01,215960.31799390572
2057-05-01,216052.2897895988
2057-06-01,216147.32731181502
2057-07-01,216239.29910750815
2057-08-01,216334.33662972436
2057-09-01,216429.37415194057
2057-10-01,216521.3459476337
2057-11-01,216616.3834698499
2057-12-01,216708.355265543
2058-01-01,216803.39278775925
2058-02-01,216898.43030997546
2058-03-01,216984.27065262236
2058-04-01,217079.30817483857
2058-05-01,217171.2799705317
2058-06-01,217266.3174927479
2058-07-01,217358.289288441
2058-08-01,217453.32681065725
2058-09-01,217548.36433287346
2058-10-01,217640.33612856656
2058-11-01,217735.3736507828
2058-12-01,217827.3454464759
2059-01-01,217922.3829686921
2059-02-01,218017.42049090835
2059-03-01,218103.26083355525
2059-04-01,218198.29835577146
2059-05-01,218290.27015146456
2059-06-01,218385.3076736808
2059-07-01,218477.2794693739
2059-08-01,218572.3169915901
2059-09-01,218667.35451380635
2059-10-01,218759.32630949945
2059-11-01,218854.36383171566
2059-12-01,218946.3356274088
2060-01-01,219041.373149625
2060-02-01,219076.23456427385
2060-03-01,219108.84685539696
2060-04-01,219143.7082700458
2060-05-01,219177.4451229318
2060-06-01,219212.30653758065
2060-07-01,219246.04339046663
2060-08-01,219280.90480511548
2060-09-01,219315.76621976434
2060-10-01,219349.50307265032
2060-11-01,219384.36448729917
2060-12-01,219418.10134018515
2061-01-01,219452.962754834
2061-02-01,219487.82416948286
2061-03-01,219519.3118988431
2061-04-01,219554.17331349195
2061-05-01,219587.91016637793
2061-06-01,219622.77158102678
2061-07-01,219656.50843391276
2061-08-01,219691.36984856162
2061-09-01,219726.23126321047
2061-10-01,219759.96811609645
2061-11-01,219794.8295307453
2061-12-01,219828.5663836313
2062-01-01,219863.42779828014
2062-02-01,219898.289212929
2062-03-01,219929.77694228926
2062-04-01,219964.63835693809
2062-05-01,219998.3752098241
2062-06-01,220033.23662447292
2062-07-01,220066.97347735893
2062-08-01,220101.83489200776
2062-09-01,220136.6963066566
2062-10-01,220170.4331595426
2062-11-01,220205.29457419144
2062-12-01,220239.03142707743
2063-01-01,220273.89284172628
2063-02-01,220308.75425637513
2063-03-01,220340.2419857354
2063-04-01,220375.10340038425
2063-05-01,220408.84025327023
2063-06-01,220443.7016679191
2063-07-01,220477.43852080507
2063-08-01,220512.29993545392
2063-09-01,220547.16135010275
2063-10-01,220580.89820298876
2063-11-01,220615.75961763758
2063-12-01,220649.4964705236
2064-01-01,220684.35788517242
2064-02-01,220719.21929982127
2064-03-01,220751.8315909444
2064-04-01,220786.69300559326
2064-05-01,220820.42985847924
2064-06-01,220855.2912731281
2064-07-01,220889.02812601408
2064-08-01,220923.88954066293
2064-09-01,220958.75095531176
2064-10-01,220992.48780819777
2064-11-01,221027.3492228466
2064-12-01,221061.0860757326
2065-01-01,221095.94749038143
2065-02-01,221130.80890503028
2065-03-01,221162.29663439054
2065-04-01,221197.1580490394
2065-05-01,221230.89490192538
2065-06-01,221265.75631657423
2065-07-01,221299.4931694602
2065-08-01,221334.35458410907
2065-09-01,221369.21599875792
2065-10-01,221402.9528516439
2065-11-01,221437.81426629276
2065-12-01,221471.55111917874
2066-01-01,221506.4125338276
2066-02-01,221541.27394847642
2066-03-01,221572.76167783668
2066-04-01,221607.62309248553
2066-05-01,221641.3599453715
2066-06-01,221676.22136002037
2066-07-01,221709.95821290635
2066-08-01,221744.8196275552
2066-09-01,221779.68104220406
2066-10-01,221813.41789509004
2066-11-01,221848.2793097389
2066-12-01,221882.01616262487
2067-01-01,221916.87757727373
2067-02-01,221951.73899192258
2067-03-01,221983.22672128282
2067-04-01,222018.08813593167
2067-05-01,222051.82498881765
2067-06-01,222086.6864034665
2067-07-01,222120.4232563525
2067-08-01,222155.28467100134
2067-09-01,222190.1460856502
2067-10-01,222223.88293853618
2067-11-01,222258.74435318503
2067-12-01,222292.481206071
2068-01-01,222327.34262071986
2068-02-01,222362.20403536872
2068-03-01,222394.81632649183
2068-04-01,222429.67774114068
2068-05-01,222463.41459402666
2068-06-01,222498.27600867552
2068-07-01,222532.0128615615
2068-08-01,222566.87427621035
2068-09-01,222601.7356908592
2068-10-01,222635.47254374519
2068-11-01,222670.33395839404
2068-12-01,222704.07081128002
2069-01-01,222738.93222592887
2069-02-01,222773.79364057773
2069-03-01,222805.28136993796
2069-04-01,222840.14278458682
2069-05-01,222873.8796374728
2069-06-01,222908.74105212165
2069-07-01,222942.47790500763
2069-08-01,222977.3393196565
2069-09-01,223012.20073430534
2069-10-01,223045.93758719132
2069-11-01,223080.79900184018
2069-12-01,223114.53585472616
2070-01-01,223149.397269375
2070-02-01,223096.56442335589
2070-03-01,223048.8444334031
2070-04-01,222996.01158738398
2070-05-01,222944.8830267203
2070-06-01,222892.05018070116
2070-07-01,222840.9216200375
2070-08-01,222788.08877401837
2070-09-01,222735.2559279992
2070-10-01,222684.12736733555
2070-11-01,222631.29452131642
2070-12-01,222580.16596065272
2071-01-01,222527.3331146336
2071-02-01,222474.50026861447
2071-03-01,222426.7802786617
2071-04-01,222373.94743264257
2071-05-01,222322.8188719789
2071-06-01,222269.98602595975
2071-07-01,222218.85746529608
2071-08-01,222166.02461927696
2071-09-01,222113.1917732578
2071-10-01,222062.06321259413
2071-11-01,222009.230366575
2071-12-01,221958.1018059113
2072-01-01,221905.2689598922
2072-02-01,221852.43611387306
2072-03-01,221803.01183856482
2072-04-01,221750.1789925457
2072-05-01,221699.05043188203
2072-06-01,221646.2175858629
2072-07-01,221595.0890251992
2072-08-01,221542.25617918008
2072-09-01,221489.42333316096
2072-10-01,221438.29477249726
2072-11-01,221385.46192647814
2072-12-01,221334.33336581447
2073-01-01,221281.5005197953
2073-02-01,221228.6676737762
2073-03-01,221180.9476838234
2073-04-01,221128.11483780429
2073-05-01,221076.98627714062
2073-06-01,221024.1534311215
2073-07-01,220973.0248704578
2073-08-01,220920.19202443867
2073-09-01,220867.35917841955
2073-10-01,220816.23061775585
2073-11-01,220763.39777173672
2073-12-01,220712.26921107306
2074-01-01,220659.4363650539
2074-02-01,220606.60351903478
2074-03-01,220558.88352908203
2074-04-01,220506.05068306287
2074-05-01,220454.9221223992
2074-06-01,220402.08927638008
2074-07-01,220350.96071571638
2074-08-01,220298.12786969726
2074-09-01,220245.29502367813
2074-10-01,220194.16646301444
2074-11-01,220141.3336169953
2074-12-01,220090.20505633164
2075-01-01,220037.3722103125
2075-02-01,219984.53936429336
2075-03-01,219936.81937434062
2075-04-01,219883.98652832146
2075-05-01,219832.8579676578
2075-06-01,219780.02512163867
2075-07-01,219728.89656097497
2075-08-01,219676.06371495585
2075-09-01,219623.23086893672
2075-10-01,219572.10230827302
2075-11-01,219519.2694622539
2075-12-01,219468.14090159023
2076-01-01,219415.3080555711
2076-02-01,219362.47520955195
2076-03-01,219313.05093424374
2076-04-01,219260.21808822462
2076-05-01,219209.08952756092
2076-06-01,219156.2566815418
2076-07-01,219105.12812087813
2076-08-01,219052.29527485897
2076-09-01,218999.46242883985
2076-10-01,218948.33386817618
2076-11-01,218895.50102215703
2076-12-01,218844.37246149336
2077-01-01,218791.53961547423
2077-02-01,218738.7067694551
2077-03-01,218690.98677950233
2077-04-01,218638.1539334832
2077-05-01,218587.0253728195
2077-06-01,218534.19252680038
2077-07-01,218483.06396613672
2077-08-01,218430.23112011756
2077-09-01,218377.39827409844
2077-10-01,218326.26971343477
2077-11-01,218273.4368674156
2077-12-01,218222.30830675195
2078-01-01,218169.47546073282
2078-02-01,218116.6426147137
2078-03-01,218068.92262476092
2078-04-01,218016.0897787418
2078-05-01,217964.9612180781
2078-06-01,217912.12837205897
2078-07-01,217860.9998113953
2078-08-01,217808.16696537615
2078-09-01,217755.33411935702
2078-10-01,217704.20555869336
2078-11-01,217651.37271267423
2078-12-01,217600.24415201053
2079-01-01,217547.4113059914
2079-02-01,217494.57845997228
2079-03-01,217446.8584700195
2079-04-01,217394.02562400038
2079-05-01,217342.89706333668
2079-06-01,217290.06421731756
2079-07-01,217238.9356566539
2079-08-01,217186.10281063477
2079-09-01,217133.2699646156
2079-10-01,217082.14140395194
2079-11-01,217029.30855793282
2079-12-01,216978.17999726912
2080-01-01,216925.34715125
2080-02-01,216840.9164121874
2080-03-01,216761.9328175804
2080-04-01,216677.50207851778
2080-05-01,216595.79491168298
2080-06-01,216511.36417262038
2080-07-01,216429.6570057856
2080-08-01,216345.22626672295
2080-09-01,216260.79552766035
2080-10-01,216179.08836082555
2080-11-01,216094.65762176292
2080-12-01,216012.95045492813
2081-01-01,215928.51971586552
2081-02-01,215844.0889768029
2081-03-01,215767.82895442375
2081-04-01,215683.39821536114
2081-05-01,215601.69104852635
2081-06-01,215517.26030946372
2081-07-01,215435.55314262892
2081-08-01,215351.12240356632
2081-09-01,215266.69166450368
2081-10-01,215184.9844976689
2081-11-01,215100.5537586063
2081-12-01,215018.8465917715
2082-01-01,214934.41585270886
2082-02-01,214849.98511364625
2082-03-01,214773.72509126712
2082-04-01,214689.29435220448
2082-05-01,214607.5871853697
2082-06-01,214523.15644630708
2082-07-01,214441.4492794723
2082-08-01,214357.01854040966
2082-09-01,214272.58780134705
2082-10-01,214190.88063451226
2082-11-01,214106.44989544962
2082-12-01,214024.74272861483
2083-01-01,213940.31198955222
2083-02-01,213855.8812504896
2083-03-01,213779.62122811045
2083-04-01,213695.19048904782
2083-05-01,213613.48332221303
2083-06-01,213529.05258315042
2083-07-01,213447.34541631563
2083-08-01,213362.914677253
2083-09-01,213278.4839381904
2083-10-01,213196.7767713556
2083-11-01,213112.34603229296
2083-12-01,213030.63886545817
2084-01-01,212946.20812639556
2084-02-01,212861.77738733293
2084-03-01,212782.79379272598
2084-04-01,212698.36305366334
2084-05-01,212616.65588682855
2084-06-01,212532.22514776594
2084-07-01,212450.51798093115
2084-08-01,212366.08724186852
2084-09-01,212281.6565028059
2084-10-01,212199.94933597112
2084-11-01,212115.51859690849
2084-12-01,212033.8114300737
2085-01-01,211949.3806910111
2085-02-01,211864.94995194845
2085-03-01,211788.68992956931
2085-04-01,211704.2591905067
2085-05-01,211622.55202367192
2085-06-01,211538.12128460928
2085-07-01,211456.4141177745
2085-08-01,211371.98337871188
2085-09-01,211287.55263964925
2085-10-01,211205.84547281446
2085-11-01,211121.41473375185
2085-12-01,211039.70756691706
2086-01-01,210955.27682785442
2086-02-01,210870.84608879182
2086-03-01,210794.58606641268
2086-04-01,210710.15532735005
2086-05-01,210628.44816051525
2086-06-01,210544.01742145265
2086-07-01,210462.31025461783
2086-08-01,210377.87951555522
2086-09-01,210293.44877649262
2086-10-01,210211.7416096578
2086-11-01,210127.3108705952
2086-12-01,210045.6037037604
2087-01-01,209961.17296469776
2087-02-01,209876.74222563516
2087-03-01,209800.48220325602
2087-04-01,209716.05146419338
2087-05-01,209634.3442973586
2087-06-01,209549.913558296
2087-07-01,209468.2063914612
2087-08-01,209383.77565239856
2087-09-01,209299.34491333595
2087-10-01,209217.63774650116
2087-11-01,209133.20700743853
2087-12-01,209051.49984060373
2088-01-01,208967.06910154113
2088-02-01,208882.6383624785
2088-03-01,208803.65476787154
2088-04-01,208719.2240288089
2088-05-01,208637.51686197412
2088-06-01,208553.0861229115
2088-07-01,208471.37895607672
2088-08-01,208386.94821701408
2088-09-01,208302.51747795148
2088-10-01,208220.8103111167
2088-11-01,208136.37957205405
2088-12-01,208054.67240521926
2089-01-01,207970.24166615665
2089-02-01,207885.81092709402
2089-03-01,207809.55090471488
2089-04-01,207725.12016565228
2089-05-01,207643.41299881748
2089-06-01,207558.98225975485
2089-07-01,207477.27509292006
2089-08-01,207392.84435385745
2089-09-01,207308.41361479482
2089-10-01,207226.70644796002
2089-11-01,207142.27570889742
2089-12-01,207060.56854206263
2090-01-01,206976.137803
2090-02-01,206871.33275117804
2090-03-01,206776.67012372595
2090-04-01,206671.865071904
2090-05-01,206570.44082820535
2090-06-01,206465.63577638342
2090-07-01,206364.21153268474
2090-08-01,206259.40648086282
2090-09-01,206154.60142904086
2090-10-01,206053.1771853422
2090-11-01,205948.37213352026
2090-12-01,205846.9478898216
2091-01-01,205742.14283799965
2091-02-01,205637.3377861777
2091-03-01,205542.67515872561
2091-04-01,205437.87010690366
2091-05-01,205336.445863205
2091-06-01,205231.64081138305
2091-07-01,205130.2165676844
2091-08-01,205025.41151586248
2091-09-01,204920.60646404052
2091-10-01,204819.18222034187
2091-11-01,204714.37716851992
2091-12-01,204612.95292482126
2092-01-01,204508.1478729993
2092-02-01,204403.34282117736
2092-03-01,204305.29938560197
2092-04-01,204200.49433378005
2092-05-01,204099.0700900814
2092-06-01,203994.26503825944
2092-07-01,203892.8407945608
2092-08-01,203788.03574273884
2092-09-01,203683.23069091688
2092-10-01,203581.80644721823
2092-11-01,203477.00139539628
2092-12-01,203375.57715169762
2093-01-01,203270.77209987567
2093-02-01,203165.96704805372
2093-03-01,203071.30442060163
2093-04-01,202966.4993687797
2093-05-01,202865.07512508103
2093-06-01,202760.2700732591
2093-07-01,202658.84582956045
2093-08-01,202554.0407777385
2093-09-01,202449.23572591654
2093-10-01,202347.8114822179
2093-11-01,202243.00643039594
2093-12-01,202141.58218669728
2094-01-01,202036.77713487533
2094-02-01,201931.97208305338
2094-03-01,201837.3094556013
2094-04-01,201732.50440377937
2094-05-01,201631.0801600807
2094-06-01,201526.27510825876
2094-07-01,201424.85086456008
2094-08-01,201320.04581273816
2094-09-01,201215.2407609162
2094-10-01,201113.81651721755
2094-11-01,201009.0114653956
2094-12-01,200907.58722169694
2095-01-01,200802.782169875
2095-02-01,200697.97711805304
2095-03-01,200603.31449060095
2095-04-01,200498.509438779
2095-05-01,200397.08519508035
2095-06-01,200292.28014325842
2095-07-01,200190.85589955974
2095-08-01,200086.05084773782
2095-09-01,199981.24579591586
2095-10-01,199879.8215522172
2095-11-01,199775.01650039526
2095-12-01,199673.5922566966
2096-01-01,199568.78720487465
2096-02-01,199463.9821530527
2096-03-01,199365.93871747734
2096-04-01,199261.1336656554
2096-05-01,199159.70942195674
2096-06-01,199054.90437013478
2096-07-01,198953.48012643613
2096-08-01,198848.67507461418
2096-09-01,198743.87002279222
2096-10-01,198642.44577909357
2096-11-01,198537.64072727162
2096-12-01,198436.21648357296
2097-01-01,198331.411431751
2097-02-01,198226.60637992906
2097-03-01,198131.94375247697
2097-04-01,198027.13870065505
2097-05-01,197925.7144569564
2097-06-01,197820.90940513444
2097-07-01,197719.4851614358
2097-08-01,197614.68010961384
2097-09-01,197509.87505779188
2097-10-01,197408.45081409323
2097-11-01,197303.64576227128
2097-12-01,197202.22151857262
2098-01-01,197097.41646675067
2098-02-01,196992.61141492872
2098-03-01,196897.94878747663
2098-04-01,196793.1437356547
2098-05-01,196691.71949195603
2098-06-01,196586.9144401341
2098-07-01,196485.49019643542
2098-08-01,196380.6851446135
2098-09-01,196275.88009279154
2098-10-01,196174.4558490929
2098-11-01,196069.65079727094
2098-12-01,195968.22655357228
2099-01-01,195863.42150175033
2099-02-01,195758.61644992838
2099-03-01,195663.9538224763
2099-04-01,195559.14877065437
2099-05-01,195457.7245269557
2099-06-01,195352.91947513376
2099-07-01,195251.49523143508
2099-08-01,195146.69017961316
2099-09-01,195041.8851277912
2099-10-01,194940.46088409255
2099-11-01,194835.6558322706
2099-12-01,194734.23158857194
2100-01-01,194629.42653675
