,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
981,1901-04-01,10.665042779902173,7.424453809954375,12.18000296451129,10.665042779902173,10.665042779902173,-0.8446459840452584,-0.8446459840452584,-0.8446459840452584,-0.8446459840452584,-0.8446459840452584,-0.8446459840452584,0.0,0.0,0.0,9.820396795856915
982,1901-05-01,10.665213903974617,13.177077571075005,17.729893980858385,10.665213903974617,10.665213903974617,4.7460191630159105,4.7460191630159105,4.7460191630159105,4.7460191630159105,4.7460191630159105,4.7460191630159105,0.0,0.0,0.0,15.411233066990528
983,1901-06-01,10.665390732182813,17.690834552872968,22.07354747185943,10.665390732182813,10.665390732182813,9.20325855175669,9.20325855175669,9.20325855175669,9.20325855175669,9.20325855175669,9.20325855175669,0.0,0.0,0.0,19.868649283939504
984,1901-07-01,10.665561856255259,21.28282831782464,25.538838779663937,10.665561856255259,10.665561856255259,12.689814474331357,12.689814474331357,12.689814474331357,12.689814474331357,12.689814474331357,12.689814474331357,0.0,0.0,0.0,23.355376330586616
985,1901-08-01,10.665738684463454,22.048001904927034,26.530634796805135,10.665738684463454,10.665738684463454,13.59421384194802,13.59421384194802,13.59421384194802,13.59421384194802,13.59421384194802,13.59421384194802,0.0,0.0,0.0,24.259952526411475
986,1901-09-01,10.66591551267165,17.499336967107663,22.079046553531906,10.66591551267165,10.66591551267165,9.16115256501812,9.16115256501812,9.16115256501812,9.16115256501812,9.16115256501812,9.16115256501812,0.0,0.0,0.0,19.82706807768977
987,1901-10-01,10.666086636744096,10.908941716615363,15.538544820412367,10.666086636744096,10.666086636744096,2.7029467198885477,2.7029467198885477,2.7029467198885477,2.7029467198885477,2.7029467198885477,2.7029467198885477,0.0,0.0,0.0,13.369033356632643
988,1901-11-01,10.66626346495229,3.6054688458130926,8.345634199550435,10.66626346495229,10.66626346495229,-4.736129754034936,-4.736129754034936,-4.736129754034936,-4.736129754034936,-4.736129754034936,-4.736129754034936,0.0,0.0,0.0,5.930133710917355
989,1901-12-01,10.666434589024735,-3.611612497988735,0.8826206063243713,10.666434589024735,10.666434589024735,-12.02212031174622,-12.02212031174622,-12.02212031174622,-12.02212031174622,-12.02212031174622,-12.02212031174622,0.0,0.0,0.0,-1.3556857227214838
990,1902-01-01,10.66661141723293,-6.473108349220413,-1.8108473783873833,10.66661141723293,10.66661141723293,-14.90025896520031,-14.90025896520031,-14.90025896520031,-14.90025896520031,-14.90025896520031,-14.90025896520031,0.0,0.0,0.0,-4.233647547967379
991,1902-02-01,10.666788245441126,-4.325300541301789,0.35300146276042255,10.666788245441126,10.666788245441126,-12.685782093689769,-12.685782093689769,-12.685782093689769,-12.685782093689769,-12.685782093689769,-12.685782093689769,0.0,0.0,0.0,-2.018993848248643
992,1902-03-01,10.666947961242077,1.2207162554862105,5.5860282974209365,10.666947961242077,10.666947961242077,-7.354808432956606,-7.354808432956606,-7.354808432956606,-7.354808432956606,-7.354808432956606,-7.354808432956606,0.0,0.0,0.0,3.3121395282854706
993,1902-04-01,10.66712478945027,7.519010846782252,11.994512799403584,10.66712478945027,10.66712478945027,-0.916729675364467,-0.916729675364467,-0.916729675364467,-0.916729675364467,-0.916729675364467,-0.916729675364467,0.0,0.0,0.0,9.750395114085803
994,1902-05-01,10.667295913522718,13.200323223958847,17.61823056513683,10.667295913522718,10.667295913522718,4.730152220958466,4.730152220958466,4.730152220958466,4.730152220958466,4.730152220958466,4.730152220958466,0.0,0.0,0.0,15.397448134481184
995,1902-06-01,10.667472741730911,17.455785073237116,22.115453772400357,10.667472741730911,10.667472741730911,9.168078371996423,9.168078371996423,9.168078371996423,9.168078371996423,9.168078371996423,9.168078371996423,0.0,0.0,0.0,19.835551113727334
996,1902-07-01,10.66764386580336,21.056079465484355,25.581395817862887,10.66764386580336,10.66764386580336,12.59406913449025,12.59406913449025,12.59406913449025,12.59406913449025,12.59406913449025,12.59406913449025,0.0,0.0,0.0,23.26171300029361
997,1902-08-01,10.667820694011553,22.072621400990027,26.447026277539845,10.667820694011553,10.667820694011553,13.690949868313108,13.690949868313108,13.690949868313108,13.690949868313108,13.690949868313108,13.690949868313108,0.0,0.0,0.0,24.35877056232466
998,1902-09-01,10.667997522219748,17.46431588753352,22.125439851402582,10.667997522219748,10.667997522219748,9.176591514629788,9.176591514629788,9.176591514629788,9.176591514629788,9.176591514629788,9.176591514629788,0.0,0.0,0.0,19.844589036849534
999,1902-10-01,10.668168646292195,11.11707812073364,15.58887496829608,10.668168646292195,10.668168646292195,2.7524510059375156,2.7524510059375156,2.7524510059375156,2.7524510059375156,2.7524510059375156,2.7524510059375156,0.0,0.0,0.0,13.42061965222971
1000,1902-11-01,10.668345474500388,3.8260379148517663,8.109543288401126,10.668345474500388,10.668345474500388,-4.617960829023861,-4.617960829023861,-4.617960829023861,-4.617960829023861,-4.617960829023861,-4.617960829023861,0.0,0.0,0.0,6.050384645476527
1001,1902-12-01,10.668516598572836,-3.627127126228216,1.1679730913149233,10.668516598572836,10.668516598572836,-12.008511304776547,-12.008511304776547,-12.008511304776547,-12.008511304776547,-12.008511304776547,-12.008511304776547,0.0,0.0,0.0,-1.3399947062037114
1002,1903-01-01,10.66869342678103,-6.550159278565871,-2.099695393780683,10.66869342678103,10.66869342678103,-14.913415398699989,-14.913415398699989,-14.913415398699989,-14.913415398699989,-14.913415398699989,-14.913415398699989,0.0,0.0,0.0,-4.24472197191896
1003,1903-02-01,10.668870254989224,-4.386899411020123,0.3005621212216409,10.668870254989224,10.668870254989224,-12.742230463470104,-12.742230463470104,-12.742230463470104,-12.742230463470104,-12.742230463470104,-12.742230463470104,0.0,0.0,0.0,-2.0733602084808798
1004,1903-03-01,10.669148798694154,1.0422106878241215,5.619298098983383,10.669148798694154,10.669148798694154,-7.36374542720748,-7.36374542720748,-7.36374542720748,-7.36374542720748,-7.36374542720748,-7.36374542720748,0.0,0.0,0.0,3.3054033714866744
1005,1903-04-01,10.66945718636747,7.433558303517557,11.99517696150145,10.66945718636747,10.66945718636747,-0.9891433422258145,-0.9891433422258145,-0.9891433422258145,-0.9891433422258145,-0.9891433422258145,-0.9891433422258145,0.0,0.0,0.0,9.680313844141656
1006,1903-05-01,10.669755626051323,13.037372322502296,17.59688735004127,10.669755626051323,10.669755626051323,4.713951333058534,4.713951333058534,4.713951333058534,4.713951333058534,4.713951333058534,4.713951333058534,0.0,0.0,0.0,15.383706959109858
1007,1903-06-01,10.67006401372464,17.57515963341568,21.9510578125176,10.67006401372464,10.67006401372464,9.1317992043339,9.1317992043339,9.1317992043339,9.1317992043339,9.1317992043339,9.1317992043339,0.0,0.0,0.0,19.80186321805854
1008,1903-07-01,10.670362453408494,20.950493464295004,25.32451365680472,10.670362453408494,10.670362453408494,12.499249110038523,12.499249110038523,12.499249110038523,12.499249110038523,12.499249110038523,12.499249110038523,0.0,0.0,0.0,23.169611563447017
1009,1903-08-01,10.670670841081808,22.105380001989875,26.764327729459072,10.670670841081808,10.670670841081808,13.787825907792893,13.787825907792893,13.787825907792893,13.787825907792893,13.787825907792893,13.787825907792893,0.0,0.0,0.0,24.4584967488747
1010,1903-09-01,10.670979228755124,17.482802015616617,22.133507133928198,10.670979228755124,10.670979228755124,9.191222119442555,9.191222119442555,9.191222119442555,9.191222119442555,9.191222119442555,9.191222119442555,0.0,0.0,0.0,19.86220134819768
1011,1903-10-01,10.671277668438977,11.251663682571223,15.844390437164025,10.671277668438977,10.671277668438977,2.8027230128412155,2.8027230128412155,2.8027230128412155,2.8027230128412155,2.8027230128412155,2.8027230128412155,0.0,0.0,0.0,13.474000681280192
1012,1903-11-01,10.671586056112291,3.9741987614561545,8.353915512951652,10.671586056112291,10.671586056112291,-4.500270803923832,-4.500270803923832,-4.500270803923832,-4.500270803923832,-4.500270803923832,-4.500270803923832,0.0,0.0,0.0,6.171315252188459
1013,1903-12-01,10.671884495796146,-3.618145610967567,0.7848956191475993,10.671884495796146,10.671884495796146,-11.995443712172396,-11.995443712172396,-11.995443712172396,-11.995443712172396,-11.995443712172396,-11.995443712172396,0.0,0.0,0.0,-1.3235592163762497
1014,1904-01-01,10.672192883469462,-6.59004332782446,-1.928142983259033,10.672192883469462,10.672192883469462,-14.92610192591533,-14.92610192591533,-14.92610192591533,-14.92610192591533,-14.92610192591533,-14.92610192591533,0.0,0.0,0.0,-4.253909042445867
1015,1904-02-01,10.672501271142776,-4.510869772392923,0.11376616881952166,10.672501271142776,10.672501271142776,-12.797581058973874,-12.797581058973874,-12.797581058973874,-12.797581058973874,-12.797581058973874,-12.797581058973874,0.0,0.0,0.0,-2.1250797878310976
1016,1904-03-01,10.672789762837168,1.0835587471843038,5.836295502465117,10.672789762837168,10.672789762837168,-7.336812289526428,-7.336812289526428,-7.336812289526428,-7.336812289526428,-7.336812289526428,-7.336812289526428,0.0,0.0,0.0,3.3359774733107397
1017,1904-04-01,10.673098150510484,7.635739828533313,12.090357512216967,10.673098150510484,10.673098150510484,-0.7728969627401266,-0.7728969627401266,-0.7728969627401266,-0.7728969627401266,-0.7728969627401266,-0.7728969627401266,0.0,0.0,0.0,9.900201187770357
1018,1904-05-01,10.673396590194338,13.095530709898094,17.55493200151706,10.673396590194338,10.673396590194338,4.761574439794558,4.761574439794558,4.761574439794558,4.761574439794558,4.761574439794558,4.761574439794558,0.0,0.0,0.0,15.434971029988896
1019,1904-06-01,10.673704977867652,17.654326272659357,22.133283620502333,10.673704977867652,10.673704977867652,9.237323721069545,9.237323721069545,9.237323721069545,9.237323721069545,9.237323721069545,9.237323721069545,0.0,0.0,0.0,19.911028698937198
1020,1904-07-01,10.674003417551507,21.295696786015196,25.741854838932262,10.674003417551507,10.674003417551507,12.786419013212305,12.786419013212305,12.786419013212305,12.786419013212305,12.786419013212305,12.786419013212305,0.0,0.0,0.0,23.460422430763813
