,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,1816-03-01,26.396090384,26.450498351015856,28.94454881862764,26.396090384,26.396090384,1.3465466469795917,1.3465466469795917,1.3465466469795917,1.3465466469795917,1.3465466469795917,1.3465466469795917,0.0,0.0,0.0,27.742637030979594
1,1816-04-01,26.39711136167764,27.45086072929706,29.86250036388221,26.39711136167764,26.39711136167764,2.228967186812811,2.228967186812811,2.228967186812811,2.228967186812811,2.228967186812811,2.228967186812811,0.0,0.0,0.0,28.62607854849045
2,1816-05-01,26.398099404591488,27.16792917587174,29.499585086598703,26.398099404591488,26.398099404591488,1.9215662525565305,1.9215662525565305,1.9215662525565305,1.9215662525565305,1.9215662525565305,1.9215662525565305,0.0,0.0,0.0,28.31966565714802
3,1816-06-01,26.39912038226913,26.355186792922325,28.83961696094435,26.39912038226913,26.39912038226913,1.2248060870640027,1.2248060870640027,1.2248060870640027,1.2248060870640027,1.2248060870640027,1.2248060870640027,0.0,0.0,0.0,27.62392646933313
4,1816-07-01,26.400108425182975,26.026059534835483,28.41692851632352,26.400108425182975,26.400108425182975,0.834287546441219,0.834287546441219,0.834287546441219,0.834287546441219,0.834287546441219,0.834287546441219,0.0,0.0,0.0,27.234395971624192
5,1816-08-01,26.401129402860615,25.719339121950892,28.225594096405448,26.401129402860615,26.401129402860615,0.6009981844512357,0.6009981844512357,0.6009981844512357,0.6009981844512357,0.6009981844512357,0.6009981844512357,0.0,0.0,0.0,27.00212758731185
6,1816-09-01,26.40215038053826,25.41224911038923,27.806517179267797,26.40215038053826,26.40215038053826,0.16687802480657055,0.16687802480657055,0.16687802480657055,0.16687802480657055,0.16687802480657055,0.16687802480657055,0.0,0.0,0.0,26.56902840534483
7,1816-10-01,26.403138423452102,24.641969074022896,27.030213968873785,26.403138423452102,26.403138423452102,-0.546472007129618,-0.546472007129618,-0.546472007129618,-0.546472007129618,-0.546472007129618,-0.546472007129618,0.0,0.0,0.0,25.856666416322483
8,1816-11-01,26.404159401129746,23.332951101942733,25.798068296942702,26.404159401129746,26.404159401129746,-1.7998875261165812,-1.7998875261165812,-1.7998875261165812,-1.7998875261165812,-1.7998875261165812,-1.7998875261165812,0.0,0.0,0.0,24.604271875013165
9,1816-12-01,26.405147444043592,22.188580515162755,24.68421340816725,26.405147444043592,26.405147444043592,-2.96887102558995,-2.96887102558995,-2.96887102558995,-2.96887102558995,-2.96887102558995,-2.96887102558995,0.0,0.0,0.0,23.43627641845364
10,1817-01-01,26.406168421721233,22.770189132961963,25.158257692534832,26.406168421721233,26.406168421721233,-2.4434830613379366,-2.4434830613379366,-2.4434830613379366,-2.4434830613379366,-2.4434830613379366,-2.4434830613379366,0.0,0.0,0.0,23.962685360383297
11,1817-02-01,26.407189399398874,24.642024701641272,27.012677040295767,26.407189399398874,26.407189399398874,-0.5618159631981005,-0.5618159631981005,-0.5618159631981005,-0.5618159631981005,-0.5618159631981005,-0.5618159631981005,0.0,0.0,0.0,25.845373436200774
12,1817-03-01,26.40811157278513,26.48748771712281,28.915234094483083,26.40811157278513,26.40811157278513,1.3279648881906394,1.3279648881906394,1.3279648881906394,1.3279648881906394,1.3279648881906394,1.3279648881906394,0.0,0.0,0.0,27.73607646097577
13,1817-04-01,26.409132550462775,27.37794176980698,29.913945842274547,26.409132550462775,26.409132550462775,2.244286965238684,2.244286965238684,2.244286965238684,2.244286965238684,2.244286965238684,2.244286965238684,0.0,0.0,0.0,28.653419515701458
14,1817-05-01,26.410120593376618,27.147362509050787,29.656597746881374,26.410120593376618,26.410120593376618,1.9343229638665453,1.9343229638665453,1.9343229638665453,1.9343229638665453,1.9343229638665453,1.9343229638665453,0.0,0.0,0.0,28.344443557243164
15,1817-06-01,26.411141571054262,26.383973845687702,28.867227656490446,26.411141571054262,26.411141571054262,1.2277031435784953,1.2277031435784953,1.2277031435784953,1.2277031435784953,1.2277031435784953,1.2277031435784953,0.0,0.0,0.0,27.638844714632757
16,1817-07-01,26.412129613968105,26.08975742737051,28.46044377759696,26.412129613968105,26.412129613968105,0.8215373041996071,0.8215373041996071,0.8215373041996071,0.8215373041996071,0.8215373041996071,0.8215373041996071,0.0,0.0,0.0,27.233666918167714
17,1817-08-01,26.41315059164575,25.772640134878227,28.216024923576796,26.41315059164575,26.41315059164575,0.5985172622559585,0.5985172622559585,0.5985172622559585,0.5985172622559585,0.5985172622559585,0.5985172622559585,0.0,0.0,0.0,27.011667853901706
18,1817-09-01,26.41417156932339,25.31903724435636,27.80229696548972,26.41417156932339,26.41417156932339,0.17424493804705116,0.17424493804705116,0.17424493804705116,0.17424493804705116,0.17424493804705116,0.17424493804705116,0.0,0.0,0.0,26.58841650737044
19,1817-10-01,26.415159612237236,24.63110028300942,27.13564675088969,26.415159612237236,26.415159612237236,-0.5438896958114237,-0.5438896958114237,-0.5438896958114237,-0.5438896958114237,-0.5438896958114237,-0.5438896958114237,0.0,0.0,0.0,25.871269916425813
20,1817-11-01,26.416180589914877,23.44788435240684,25.859583685276743,26.416180589914877,26.416180589914877,-1.7502918524249107,-1.7502918524249107,-1.7502918524249107,-1.7502918524249107,-1.7502918524249107,-1.7502918524249107,0.0,0.0,0.0,24.665888737489965
