,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1962,1983-01-01,12.514598552067117,-1.2414435085289148,2.838096880508046,12.514598552067117,12.514598552067117,-11.80186449305619,-11.80186449305619,-11.80186449305619,-11.80186449305619,-11.80186449305619,-11.80186449305619,0.0,0.0,0.0,0.712734059010927
1963,1983-02-01,12.51704652593947,-0.5153451094371614,3.3589077255411515,12.51704652593947,12.51704652593947,-11.081338584921532,-11.081338584921532,-11.081338584921532,-11.081338584921532,-11.081338584921532,-11.081338584921532,0.0,0.0,0.0,1.435707941017938
1964,1983-03-01,12.5192575991145,3.3587363635005016,7.124361040977361,12.5192575991145,12.5192575991145,-7.376152554490207,-7.376152554490207,-7.376152554490207,-7.376152554490207,-7.376152554490207,-7.376152554490207,0.0,0.0,0.0,5.143105044624293
1965,1983-04-01,12.521705572986853,9.030182861670493,12.897613875049638,12.521705572986853,12.521705572986853,-1.6485429986075257,-1.6485429986075257,-1.6485429986075257,-1.6485429986075257,-1.6485429986075257,-1.6485429986075257,0.0,0.0,0.0,10.873162574379327
1966,1983-05-01,12.524074579960098,13.938393326556202,17.804547817868848,12.524074579960098,12.524074579960098,3.322100202839649,3.322100202839649,3.322100202839649,3.322100202839649,3.322100202839649,3.322100202839649,0.0,0.0,0.0,15.846174782799746
1967,1983-06-01,12.526522553832454,17.759019158319045,21.57230660488338,12.526522553832454,12.526522553832454,7.195744625592156,7.195744625592156,7.195744625592156,7.195744625592156,7.195744625592156,7.195744625592156,0.0,0.0,0.0,19.72226717942461
1968,1983-07-01,12.528891560805699,21.680812851940935,25.86771802590863,12.528891560805699,12.528891560805699,11.159333536358501,11.159333536358501,11.159333536358501,11.159333536358501,11.159333536358501,11.159333536358501,0.0,0.0,0.0,23.6882250971642
1969,1983-08-01,12.531339534678052,23.093822983560653,26.76339202755875,12.531339534678052,12.531339534678052,12.418592663767312,12.418592663767312,12.418592663767312,12.418592663767312,12.418592663767312,12.418592663767312,0.0,0.0,0.0,24.949932198445364
1970,1983-09-01,12.533787508550407,18.894004355107946,22.784120141372956,12.533787508550407,12.533787508550407,8.259768667735187,8.259768667735187,8.259768667735187,8.259768667735187,8.259768667735187,8.259768667735187,0.0,0.0,0.0,20.793556176285595
1971,1983-10-01,12.536156515523652,12.518715804918559,16.549325806116318,12.536156515523652,12.536156515523652,1.9048869673260447,1.9048869673260447,1.9048869673260447,1.9048869673260447,1.9048869673260447,1.9048869673260447,0.0,0.0,0.0,14.441043482849697
1972,1983-11-01,12.538604489396004,6.96223083739207,10.965388379557263,12.538604489396004,12.538604489396004,-3.6333372204392185,-3.6333372204392185,-3.6333372204392185,-3.6333372204392185,-3.6333372204392185,-3.6333372204392185,0.0,0.0,0.0,8.905267268956786
1973,1983-12-01,12.540973496369249,1.2905803418690311,5.601910409118685,12.540973496369249,12.540973496369249,-9.11688704600659,-9.11688704600659,-9.11688704600659,-9.11688704600659,-9.11688704600659,-9.11688704600659,0.0,0.0,0.0,3.4240864503626582
1974,1984-01-01,12.543421470241604,-1.1843958532163381,2.6116498308976213,12.543421470241604,12.543421470241604,-11.810234117243056,-11.810234117243056,-11.810234117243056,-11.810234117243056,-11.810234117243056,-11.810234117243056,0.0,0.0,0.0,0.7331873529985486
